"fips","Name","pov_perc_all","pov_perc_under_18","Alcohol_Abuse","Autism_Spectrum_Disorders","Depression","Drug_Abuse_Substance_Abuse","Schizophrenia_Other_Psychotic_Disorders","total_pop","total_jail_pop","total_jail_pretrial","unemployment","X2020.Total.Population","X2020.LCDC.Total","Ratio.of.LCDCs.to.100.000.Population","X2020.LCSW.Total","Ratio.of.LCSWs.to.100.000.Population","X2020.LPC.Total","Ratio.of.LPCs.to.100.000.Population","X2020.LBSW.Total","Ratio.of.LBSWs.to.100.000.Population","X2020.LMSW.Total","Ratio.of.LMSWs.to.100.000.Population","X2020.Primary.Care.Physician.Total","Ratio.of.Primary.Care.Physicians.to.100.000.Population","MSA_type","Central_Outlying","CBSA.Code","CBSA.Title","CBSA.level","RUCC_2013","State","NCHS_2013","UIC_2013","opioid_per_100","alc_est_per_capita","vet_percent_2020","percent_uninsured","Temp_MH_Services_NewApp_2020","Ext_MH_Services_NewApp_2020","Modification_NewApp_2020","Auth_Meds_NewApp_2020","Temp_MH_Services_Hearing_2020","Ext_MH_Services_Hearing_2020","Modification_Hearing_2020","Auth_Meds_Hearing_2020","Temp_MH_Services_NewApp_2020_per100k","Ext_MH_Services_NewApp_2020_per100k","Modification_NewApp_2020_per100k","Auth_Meds_NewApp_2020_per100k","Temp_MH_Services_Hearing_2020_per100k","Ext_MH_Services_Hearing_2020_per100k","Modification_Hearing_2020_per100k","Auth_Meds_Hearing_2020_per100k","X2020.Psychiatrist.Total","Ratio.of.Psychiatrists.to.100.000.Population","Total Traffic Fatalities","Total Traffic Fatalities BAC gt 08","Percent Traffic Fatalities BAC gt 08","Traffic_Fatalities_per_100k","Total.number.of.waivered.providers","Patient.capacity","High.need.for.treatment.services","Low.to.no.patient.capacity","Frequent_Mental_Distress","Average_Bad_MH_Days","Deaths_Suicide","Suicide_Rate_AA","Perc_Food_Insecure","Perc_Limited_Acc_Healthy_Foods","Perc_Physically_Inactive","Perc_With_Acc_Exercise","Income_80th","Income_20th","Income_Ratio","Perc_Severe_Housing_Issues","Dev2019","I_35","percent_comp"
"48243","Jeff Davis","22.199999999999999","59.700000000000003",,0,7.6596,,,2252,,,"     2.9",2113,"0",0,"0",0,"1",47.3,"0",0,"1",47.3,"1",47.3,,,,,,9,"TX",6,12,42.8,,11.0721442885772,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,70,141.978230004733,"0","0","No","Yes",14,4.2,,,10,8,30,43,81219,21234,3.8,8,0.088541654,"Non I-35 Corridor",0.818181818181818
"48245","Jefferson","18.300000000000001","25.899999999999999",1.5366,0.3262,19.1962,6.8369,3.5697,255001,945,663,"     6.9",258678,"78",30.2,"29",11.2,"170",65.7,"88",34,"70",27.1,"181",70,"Metropolitan Statistical Area","Central","13140","Beaumont-Port Arthur, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,70.3,7.40665663519487,5.77602270335171,25.6831437349319,1161,0,0,95,2176,0,0,85,448.820541368033,0,0,36.7251950301147,841.200256689784,0,0,32.8593850269447,20,7.7,36,13,35,13.9169160114119,"33","2,320","No","No",15,4.6,177,14,17,8,34,61,105637,20541,5.1,14,6.735966306,"Non I-35 Corridor",0.987012987012987
"48247","Jim Hogg","20.100000000000001","30.5",2.4779,0,21.0619,,3.0088,5248,11,6,"     6.4",5077,"0",0,"0",0,"0",0,"1",19.7,"2",39.4,"0",0,,,,,,6,"TX",6,6,,,4.56800330715172,37.2842580080032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes",15,4.5,,,19,19,42,,84253,15707,5.4,18,0.258850824,"Non I-35 Corridor",0.792207792207792
"48249","Jim Wells","20.100000000000001","32.899999999999999",2.5824,0.3022,22.7747,4.6978,4.4505,40822,61,55,"     6.9",42890,"15",35,"1",2.3,"25",58.3,"13",30.3,"6",14,"22",51.3,"Micropolitan Statistical Area","Central","10860","Alice, TX","Micropolitan Statistical Area-Central",4,"TX",5,5,44,12.8564449358463,5.19914633205626,22.7710723876953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3,6,1,17,13.9892748892516,"0","0","No","Yes",15,4.4,37,19,16,10,38,56,102694,18076,5.7,17,1.284902646,"Non I-35 Corridor",0.987012987012987
"48251","Johnson","9.5","11.699999999999999",1.5045,0.2075,22.5673,4.2911,3.1127,171361,805,623,"     3.2",171701,"27",15.7,"30",17.5,"108",62.9,"22",12.8,"49",28.5,"64",37.3,"Metropolitan Statistical Area","Central","19100","Dallas-Fort Worth-Arlington, TX","Metropolitan Statistical Area-Central",1,"TX",2,1,37.3,2.2231238224391,5.38829636463677,21.1943313479424,166,2,0,4,169,0,0,0,96.6796931875761,1.16481558057321,0,2.32963116114641,98.4269165584359,0,0,0,3,1.7,39,16,41,22.7139038211775,"7","595","No","Yes",15,4.6,125,15,13,6,30,65,116991,32180,3.6,13,4.600810461,"Non I-35 Corridor",0.987012987012987
"48253","Jones","19.5","21.199999999999999",1.7008,,16.0052,2.0933,2.9655,19817,35,22,"     4.0",19735,"3",15.2,"0",0,"5",25.3,"3",15.2,"2",10.1,"4",20.3,"Metropolitan Statistical Area","Outlying","10180","Abilene, TX","Metropolitan Statistical Area-Outlying",3,"TX",4,2,10.8,,5.8892335859228,27.9468238353729,3,0,0,0,0,0,0,0,15.2014187990879,0,0,0,0,0,0,0,0,0,6,2,38,30.4028375981758,"2","60","No","Yes",15,4.5,21,21,15,12,34,17,95216,25500,3.7,11,0.987723865,"Non I-35 Corridor",0.961038961038961
"48255","Karnes","17.5","22.899999999999999",1.8519,,17.5381,2.342,4.4118,15650,10,,"     3.1",15393,"3",19.5,"0",0,"5",32.5,"1",6.5,"4",26,"5",32.5,,,,,,6,"TX",6,4,23.2,,5.37049626104691,19.5224091410637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,38.9787565776652,"0","0","No","Yes",14,4.3,,,13,6,35,53,122792,20226,6.1,13,2.291650483,"Non I-35 Corridor",0.857142857142857
"48257","Kaufman","9.1999999999999993","12.699999999999999",1.7758,0.1758,21.0989,4.0527,2.9099,128622,422,364,"     3.4",125134,"38",30.4,"29",23.2,"81",64.7,"19",15.2,"47",37.6,"43",34.4,"Metropolitan Statistical Area","Outlying","19100","Dallas-Fort Worth-Arlington, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,20.7,,5.05883972197371,13.700333237648,273,5,0,33,271,0,0,33,218.166125913021,3.99571659181358,0,26.3717295059696,216.567839276296,0,0,26.3717295059696,19,15.2,31,15,47,24.7734428692442,"3","160","No","Yes",14,4.5,101,16,13,3,29,59,132820,32478,4.1,14,3.774592813,"Non I-35 Corridor",0.974025974025974
"48259","Kendall","6.7000000000000002","8.5999999999999996",1.6324,,15.8857,1.7533,1.9045,45641,55,39,"     2.7",46278,"19",41.1,"7",15.1,"60",129.7,"5",10.8,"9",19.4,"48",103.7,"Metropolitan Statistical Area","Outlying","41700","San Antonio-New Braunfels, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,29.5,15.8088484383116,8.3380383477495,21.7678442597389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15.1,10,5,47,21.6085396948874,"3","335","No","No",12,3.9,32,14,11,1,24,79,194585,44467,4.4,15,1.366914869,"I-35 Corridor",0.974025974025974
"48261","Kenedy","10.800000000000001","13.800000000000001",,0,,,,442,1.23,0.99,"     4.3",476,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"Micropolitan Statistical Area","Outlying","28780","Kingsville, TX","Micropolitan Statistical Area-Outlying",9,"TX",5,8,,,5.71428571428571,22.7710723876953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,37,630.252100840336,"0","0","No","Yes",19,5.5,,,14,37,50,0,60042,21639,2.8,10,0.21131231,"Non I-35 Corridor",0.883116883116883
"48263","Kent","11.300000000000001","12.300000000000001",,0,28.6822,,,726,5.33,3.75,"     2.3",795,"0",0,"0",0,"0",0,"1",125.8,"0",0,"0",0,,,,,,9,"TX",6,10,,,8.23373173970784,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes",14,4.4,,,19,30,28,,107469,30458,3.5,8,0.196967735,"Non I-35 Corridor",0.766233766233766
"48265","Kerr","11.6","16.5",1.99,,16.7868,1.8099,2.0587,52405,135,204,"     3.3",52267,"58",111,"24",45.9,"72",137.8,"5",9.6,"26",49.7,"53",101.4,"Micropolitan Statistical Area","Central","28500","Kerrville, TX","Micropolitan Statistical Area-Central",4,"TX",5,3,39.4,9.50606486938667,10.570744134758,21.7678442597389,291,0,0,21,322,0,0,24,556.75665333767,0,0,40.1783151893164,616.067499569518,0,0,45.9180745020759,17,32.5,8,5,63,15.3060248340253,"12","745","No","No",14,4.4,65,24,15,5,29,63,108969,27595,3.9,12,1.125945245,"Non I-35 Corridor",0.974025974025974
"48267","Kimble","15.699999999999999","32.700000000000003",1.2422,,13.2505,1.5528,1.4493,4362,11,14,"     2.9",4344,"0",0,"0",0,"0",0,"0",0,"2",46,"2",46,,,,,,7,"TX",6,9,18.9,,9.77601493233784,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,33,92.0810313075506,"0","0","No","Yes",16,4.8,,,19,8,33,63,112960,19099,5.9,14,0.408271328,"Non I-35 Corridor",0.87012987012987
"48269","King","12.4","21.300000000000001",0,0,,,,277,43.98,25.12,"     0.6",309,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,,,,,,9,"TX",6,12,,,6.79245283018868,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes",16,4.9,,,17,22,32,,,,,4,0.174880332,"Non I-35 Corridor",0.727272727272727
"48271","Kinney","17.899999999999999","22.699999999999999",2.0408,0,9.1837,,,3767,28,28,"     4.7",3462,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,,,,,,7,"TX",6,10,1.6,,8.94854586129754,26.7224907875061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,57.7700751010976,"0","0","No","Yes",15,4.5,,,18,26,39,39,71906,17201,4.2,9,0.549309944,"Non I-35 Corridor",0.857142857142857
"48273","Kleberg","20.800000000000001","30",1.5103,,19.1304,3.524,4.2105,31129,91.77,74.01,"     4.9",30987,"14",45.2,"1",3.2,"24",77.5,"8",25.8,"7",22.6,"18",58.1,"Micropolitan Statistical Area","Central","28780","Kingsville, TX","Micropolitan Statistical Area-Central",4,"TX",5,5,23.6,12.8865979381443,6.67525773195876,22.7710723876953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,12.9086391067222,"0","0","No","Yes",14,4.3,12,8,17,17,36,67,98062,14167,6.9,20,0.853328003,"Non I-35 Corridor",0.974025974025974
"48275","Knox","16.300000000000001","24.600000000000001",2.4077,0,21.3483,3.3708,5.939,3653,8,4,"     3.4",3937,"0",0,"0",0,"1",25.4,"1",25.4,"0",0,"1",25.4,,,,,,9,"TX",6,12,26.4,,6.08410378765285,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes",16,4.8,,,15,6,35,39,94190,22066,4.3,9,0.405709605,"Non I-35 Corridor",0.831168831168831
"48277","Lamar","19.600000000000001","26.899999999999999",1.754,0.2793,18.8694,6.2786,3.2845,49728,152,82,"     4.0",50014,"5",10,"12",24,"31",62,"19",38,"18",36,"37",74,"Micropolitan Statistical Area","Central","37580","Paris, TX","Micropolitan Statistical Area-Central",5,"TX",5,8,68.2,,6.83397220891231,20.7215860486031,110,1,0,5,48,0,0,6,219.938417243172,1.99944015675611,0,9.99720078378054,95.9731275242932,0,0,11.9966409405367,3,6,14,5,37,27.9921621945855,"3","580","No","No",17,5.1,48,19,18,14,31,63,92203,17157,5.4,15,1.610639768,"Non I-35 Corridor",0.974025974025974
"48279","Lamb","17.600000000000001","24.5",1.0465,,14.9419,1.9186,2.1512,13158,43,39,"     3.6",12776,"1",7.8,"0",0,"5",39.1,"3",23.5,"2",15.7,"5",39.1,,,,,,6,"TX",6,6,14.5,,4.024530471445,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes",16,4.7,,,15,11,38,75,85221,17141,5,14,0.697491892,"Non I-35 Corridor",0.818181818181818
"48281","Lampasas","10","18",1.7651,,17.4985,2.4954,2.1911,21229,27,26,"     3.3",21037,"8",38,"5",23.8,"15",71.3,"1",4.8,"7",33.3,"8",38,"Metropolitan Statistical Area","Outlying","28660","Killeen-Temple, TX","Metropolitan Statistical Area-Outlying",2,"TX",3,2,15.9,18.4953992694317,13.3860452212512,12.8642752766609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,13,33.2747064695536,"0","0","No","Yes",15,4.6,20,19,15,6,29,69,115794,28513,4.1,13,0.926559583,"Non I-35 Corridor",0.974025974025974
"48283","La Salle","24","28.300000000000001",2.1605,0,11.7284,1.6975,3.7037,7531,,,"     2.7",8309,"1",12,"0",0,"2",24.1,"0",0,"0",0,"1",12,,,,,,6,"TX",6,6,8,,2.41596638655462,26.7224907875061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,38,48.14057046576,"1","30","Yes","Yes",14,4.2,,,14,12,39,,95364,15445,6.2,20,0.85460282,"Non I-35 Corridor",0.844155844155844
"48285","Lavaca","10.6","14.5",1.6277,0,20.0407,2.8484,3.586,20110,29,22,"     3.2",20735,"1",4.8,"1",4.8,"6",28.9,"4",19.3,"1",4.8,"13",62.7,,,,,,6,"TX",6,6,12.4,,6.24969267836947,19.5224091410637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,3,2,73,14.4682903303593,"0","0","No","Yes",15,4.7,13,10,14,4,30,49,112515,25535,4.4,15,0.882015127,"Non I-35 Corridor",0.909090909090909
"48287","Lee","10.6","15",2.2546,,17.595,3.3599,3.1388,17144,44,20,"     3.2",17595,"4",22.7,"0",0,"11",62.5,"2",11.4,"3",17.1,"4",22.7,,,,,,6,"TX",6,4,11,,6.76278750429111,27.741950750351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,30,62.5177607274794,"0","0","No","Yes",15,4.7,17,21,13,6,31,44,102234,22581,4.5,19,1.167725724,"Non I-35 Corridor",0.896103896103896
"48289","Leon","13.800000000000001","17.899999999999999",1.5291,,16.1774,2.8135,1.6514,17270,30,19,"     5.1",17707,"2",11.3,"0",0,"2",11.3,"3",16.9,"1",5.6,"4",22.6,,,,,,8,"TX",6,7,7.8,,9.09727081875437,18.638750910759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,25,45.1798723668606,"0","0","Yes","Yes",17,5.1,22,27,18,8,33,19,102674,21438,4.8,12,1.636703031,"Non I-35 Corridor",0.896103896103896
"48291","Liberty","14.4","20",1.8196,,18.3333,5.948,3.1346,86323,225,122,"     6.5",85284,"11",12.9,"4",4.7,"20",23.5,"3",3.5,"4",4.7,"31",36.3,"Metropolitan Statistical Area","Outlying","26420","Houston-The Woodlands-Sugar Land, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,28.8,3.27410835115903,5.1709084559305,24.7739434242249,36,0,0,0,0,0,0,0,42.2119037568594,0,0,0,0,0,0,0,0,0,24,8,33,28.1412691712396,"4","260","No","Yes",17,5,83,19,16,4,37,49,103059,21558,4.8,14,1.904697491,"Non I-35 Corridor",0.974025974025974
"48293","Limestone","16.800000000000001","19.699999999999999",1.5054,0.6726,23.3824,3.0109,5.8296,23519,839,132,"     4.5",23544,"3",12.7,"0",0,"10",42.5,"8",34,"3",12.7,"18",76.5,,,,,,6,"TX",6,6,25.9,,6.85902646076041,20.4605266451836,1,0,0,4,1,0,0,0,4.24736663268773,0,0,16.9894665307509,4.24736663268773,0,0,0,2,8.5,6,3,57,25.4841997961264,"1","100","Yes","Yes",16,4.9,23,18,17,9,35,59,90995,19449,4.7,14,1.681617009,"Non I-35 Corridor",0.909090909090909
"48295","Lipscomb","11.300000000000001","14.800000000000001",,0,11.4471,,,3355,3,2,"     2.4",3651,"0",0,"0",0,"2",54.8,"0",0,"0",0,"0",0,,,,,,9,"TX",6,12,0.1,,4.11899313501144,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,27.3897562311695,"0","0","No","Yes",14,4.4,,,14,32,31,,115071,30424,3.8,10,0.643276633,"Non I-35 Corridor",0.831168831168831
"48297","Live Oak","17","23.800000000000001",2.0492,,17.459,4.0164,3.6066,12166,46.27,41.54,"     4.6",12030,"1",8.3,"0",0,"6",49.9,"1",8.3,"0",0,"1",8.3,,,,,,8,"TX",6,7,5.3,,7.31363034847817,37.2842580080032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,40,49.8753117206983,"0","0","No","Yes",15,4.6,12,19,16,4,36,22,104434,17496,6,9,1.584570545,"Non I-35 Corridor",0.896103896103896
"48299","Llano","10.9","20.300000000000001",2.6365,,17.535,3.892,1.2346,21646,40,35,"     3.6",19452,"3",15.4,"1",5.1,"4",20.6,"2",10.3,"2",10.3,"12",61.7,,,,,,7,"TX",6,11,20.8,23.5371651838253,11.561455538295,12.8642752766609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,44,46.2677359654534,"0","0","Yes","Yes",15,4.8,28,24,17,13,28,77,121715,26715,4.6,16,0.772400385,"Non I-35 Corridor",0.909090909090909
"48301","Loving","3.8999999999999999","11.300000000000001",0,0,0,,0,152,1.77,1.38,"     0.8",92,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"Micropolitan Statistical Area","Outlying","37780","Pecos, TX","Micropolitan Statistical Area-Outlying",9,"TX",6,12,,,29.6875,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,70,3260.86956521739,"0","0","No","Yes",15,4.7,,,18,19,28,,59500,43065,1.4,11,0.773958573,"Non I-35 Corridor",0.909090909090909
"48303","Lubbock","15.800000000000001","18.399999999999999",1.6691,0.2669,19.3921,2.5176,2.8602,307412,1211,1174,"     3.0",317210,"108",34,"66",20.8,"379",119.5,"160",50.4,"123",38.8,"274",86.4,"Metropolitan Statistical Area","Central","31180","Lubbock, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,85.7,11.91093198214,5.00291334957942,17.2895476222038,137,0,0,6,121,0,0,5,43.1890545695281,0,0,1.89149144100123,38.1450773935248,0,0,1.57624286750102,19,6,62,32,51,19.5454115570127,"10","685","Yes","Yes",14,4.4,261,17,16,8,33,87,107886,21650,5,20,5.64715166,"Non I-35 Corridor",0.987012987012987
"48305","Lynn","14.4","19.600000000000001",,0,17.4515,1.8006,1.5235,5877,15,44,"     2.9",5588,"1",17.9,"0",0,"5",89.5,"0",0,"0",0,"6",107.4,"Metropolitan Statistical Area","Outlying","31180","Lubbock, TX","Metropolitan Statistical Area-Outlying",2,"TX",3,2,11.9,,4.1458184417441,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","Yes","Yes",16,4.7,,,17,15,37,,107507,17405,6.2,12,0.473414398,"Non I-35 Corridor",0.87012987012987
"48307","McCulloch","16.199999999999999","27.100000000000001",1.3816,,15.6579,1.5132,2.0395,7987,21,16,"     4.4",8660,"2",23.1,"0",0,"7",80.8,"1",11.5,"2",23.1,"5",57.7,,,,,,7,"TX",6,9,17.6,,7.45740498034076,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes",15,4.7,10,27,18,19,33,55,95731,18858,5.1,11,0.46548909,"Non I-35 Corridor",0.844155844155844
"48309","McLennan","17","20.699999999999999",1.9419,0.1402,21.3053,2.7195,3.8073,254607,1562,1241,"     3.4",253066,"63",24.9,"173",68.4,"220",86.9,"80",31.6,"196",77.5,"222",87.7,"Metropolitan Statistical Area","Central","47380","Waco, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,48.9,9.59401947202192,5.96748011159763,15.4888331890106,383,1,0,198,574,1,0,190,151.34391818735,0.395153833387338,0,78.2404590106929,226.818300364332,0.395153833387338,0,75.0792283435942,23,9.1,,,,,"17","580","No","Yes",15,4.7,189,16,16,17,33,64,107646,20056,5.4,18,4.291877898,"Non I-35 Corridor",0.935064935064935
"48311","McMullen","9.6999999999999993","12",0,0,13.6364,,,749,2.73,2.46,"     2.0",783,"0",0,"0",0,"1",127.7,"0",0,"0",0,"0",0,,,,,,9,"TX",6,12,,,7.16666666666667,37.2842580080032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes",12,3.9,,,12,25,28,18,128417,27250,4.7,16,0.987245525,"Non I-35 Corridor",0.792207792207792
"48313","Madison","17.399999999999999","21.600000000000001",1.8385,,21.7334,3.086,2.6921,14422,36,17,"     4.0",14527,"1",6.9,"0",0,"2",13.8,"3",20.7,"1",6.9,"8",55.1,,,,,,6,"TX",6,6,23.2,,5.70048309178744,18.638750910759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,38,68.8373373717905,"1","30","No","Yes",15,4.5,,,14,13,32,,109129,23729,4.6,18,1.731210193,"Non I-35 Corridor",0.857142857142857
"48315","Marion","20","31.100000000000001",1.5419,0,20.9251,4.13,3.1388,9928,33,28,"     5.1",10294,"1",9.7,"0",0,"4",38.9,"3",29.1,"0",0,"1",9.7,,,,,,8,"TX",6,7,9.8,,9.99485861182519,18.6485171318054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,29.1431902078881,"0","0","No","Yes",17,5.2,11,27,18,3,33,46,77105,17090,4.5,13,1.166406999,"Non I-35 Corridor",0.909090909090909
"48317","Martin","11.1","17",2.439,0,18.1185,2.439,3.1359,5753,7,4,"     3.2",6044,"0",0,"0",0,"0",0,"0",0,"1",16.5,"3",49.6,"Metropolitan Statistical Area","Outlying","33260","Midland, TX","Metropolitan Statistical Area-Outlying",3,"TX",4,2,24.5,,4.2963528737827,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,48,181.998676373263,"0","0","No","Yes",14,4.4,,,11,7,33,3,128833,36992,3.5,19,0.794912126,"Non I-35 Corridor",0.948051948051948
"48319","Mason","9.8000000000000007","20.100000000000001",1.7957,0,15.8249,,,4280,2,0,"     3.0",3899,"1",25.6,"0",0,"2",51.3,"0",0,"1",25.6,"2",51.3,,,,,,9,"TX",6,10,2.5,,8.52517075638755,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,25.6476019492177,"0","0","No","Yes",14,4.4,,,14,3,29,66,124975,25703,4.9,16,0.239353563,"Non I-35 Corridor",0.857142857142857
"48321","Matagorda","17.300000000000001","24",2.1938,,16.7733,3.0393,3.1993,36552,120,119,"     6.2",37064,"4",10.8,"2",5.4,"11",29.7,"4",10.8,"3",8.1,"19",51.3,"Micropolitan Statistical Area","Central","13060","Bay City, TX","Micropolitan Statistical Area-Central",4,"TX",5,3,30,24.8241621845263,6.21707350710247,19.623938202858,38,0,0,0,0,0,0,0,102.525361536801,0,0,0,0,0,0,0,1,2.7,11,3,27,29.678394129074,"1","275","No","No",15,4.6,22,12,17,14,36,69,97994,17970,5.5,19,0.895766875,"Non I-35 Corridor",0.974025974025974
"48323","Maverick","20","27.899999999999999",2.0872,,14.1819,1.025,2.3668,58485,102,18,"    10.2",59938,"3",5,"2",3.3,"12",20,"9",15,"7",11.7,"28",46.7,"Micropolitan Statistical Area","Central","20580","Eagle Pass, TX","Micropolitan Statistical Area-Central",5,"TX",5,8,9.5,,2.04190923696167,26.7224907875061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,6,1,20,10.0103440221562,"0","0","No","Yes",16,4.6,14,5,18,18,42,67,93863,13655,6.9,24,1.473378879,"Non I-35 Corridor",0.961038961038961
"48325","Medina","11.199999999999999","17.199999999999999",1.7091,,16.4944,3.5771,3.4579,50921,78,63,"     3.4",50594,"14",27.7,"7",13.8,"24",47.4,"4",7.9,"10",19.8,"20",39.5,"Metropolitan Statistical Area","Outlying","41700","San Antonio-New Braunfels, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,15,,8.41018365255774,23.8479003310204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,52,19.7651895481678,"4","120","No","Yes",13,4.1,39,15,12,4,32,53,123912,25646,4.8,12,0.971661158,"Non I-35 Corridor",0.961038961038961
"48327","Menard","19.100000000000001","34.5",,0,14.2268,2.6804,,2139,5,2,"     3.7",2188,"0",0,"0",0,"1",45.7,"0",0,"0",0,"1",45.7,,,,,,9,"TX",6,12,1.6,,10.0407747196738,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,91.4076782449726,"0","0","No","Yes",15,4.5,,,17,6,34,73,83986,16171,5.2,11,0.186296697,"Non I-35 Corridor",0.857142857142857
"48329","Midland","9.6999999999999993","13.1",1.8557,0.1354,17.3622,2.0787,2.23,172578,464,399,"     3.5",187364,"49",26.2,"19",10.1,"129",68.8,"36",19.2,"22",11.7,"106",56.6,"Metropolitan Statistical Area","Central","33260","Midland, TX","Metropolitan Statistical Area-Central",3,"TX",4,2,21.3,11.17758834707,4.56104433972809,15.8992424607277,110,0,0,0,100,0,0,0,58.709250442988,0,0,0,53.3720458572618,0,0,0,11,5.9,41,17,41,21.8825388014773,"12","675","No","Yes",13,4,135,17,11,5,29,85,161688,34730,4.7,16,4.295997949,"Non I-35 Corridor",0.987012987012987
"48331","Milam","17.399999999999999","24",2.2762,,18.056,5.9982,2.1839,25131,105,67,"     3.9",24635,"2",8.1,"1",4.1,"8",32.5,"2",8.1,"1",4.1,"6",24.4,,,,,,6,"TX",6,4,24.1,,6.57671487436374,18.638750910759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,29,44.6519180028415,"0","0","No","Yes",16,4.8,21,19,17,11,34,55,101353,21191,4.8,14,1.068952625,"Non I-35 Corridor",0.896103896103896
"48333","Mills","14.4","22.800000000000001",1.8059,0,16.14,3.4989,2.2573,4921,4,4,"     3.7",4870,"1",20.5,"2",41.1,"7",143.7,"3",61.6,"0",0,"2",41.1,,,,,,9,"TX",6,10,7.6,,9.15619389587074,12.8642752766609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,102.669404517454,"0","0","Yes","Yes",16,4.8,,,17,9,31,3,93577,19129,4.9,13,0.490628113,"Non I-35 Corridor",0.883116883116883
"48335","Mitchell","18.699999999999999","21.899999999999999",1.8692,,16.3032,2.3884,2.9076,8145,16,36,"     4.9",9865,"1",10.1,"0",0,"1",10.1,"1",10.1,"0",0,"4",40.5,,,,,,7,"TX",6,9,52.7,,4.84983314794216,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,40.5473897617841,"0","0","No","Yes",14,4.4,,,13,6,35,4,98907,23595,4.2,13,0.726191647,"Non I-35 Corridor",0.87012987012987
